unified_observation_id;source_id;dataset_id;source_observation_id;latitude;longitude;coord_x;coord_y;crs;country;state;sample_date;sample_year;sample_period_start;sample_period_end;depth_top_cm;depth_bottom_cm;layer_thickness_cm;carbon_content_g_kg;carbon_analysis_method;carbon_stock_kg_m2;carbon_stock_mg_ha;bulk_density_g_cm3;coarse_fragments_fraction;carbon_stock_00_05;carbon_stock_05_15;carbon_stock_15_30;carbon_stock_30_60;carbon_stock_60_100;target_kind;target_value;target_unit;derivation_method;quality_flag;duplicate_group_id;duplicate_status;duplicate_resolution
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13899:46129:26-50:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13899:46129;-7.859416666666666;-61.29961111111111;-61.29961111111111;-7.859416666666666;EPSG:4326;Brazil;AM;1999-09-02;1999;1999;1999;26;50;24;12.7;Não informado;;;1.4;0.014;;;;;;carbon_content;12.7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001432;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13899:46130:50-70:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13899:46130;-7.859416666666666;-61.29961111111111;-61.29961111111111;-7.859416666666666;EPSG:4326;Brazil;AM;1999-09-02;1999;1999;1999;50;70;20;6;Não informado;;;1.46;;;;;;;carbon_content;6;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001433;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13899:46131:70-113:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13899:46131;-7.859416666666666;-61.29961111111111;-61.29961111111111;-7.859416666666666;EPSG:4326;Brazil;AM;1999-09-02;1999;1999;1999;70;113;43;3.3;Não informado;;;1.46;;;;;;;carbon_content;3.3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001434;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13899:46132:113-140:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13899:46132;-7.859416666666666;-61.29961111111111;-61.29961111111111;-7.859416666666666;EPSG:4326;Brazil;AM;1999-09-02;1999;1999;1999;113;140;27;2.5;Não informado;;;1.44;;;;;;;carbon_content;2.5;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001430;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13900:46135:0-8:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13900:46135;-7.484666666666667;-63.77388888888889;-63.77388888888889;-7.484666666666667;EPSG:4326;Brazil;AM;1999-08-26;1999;1999;1999;0;8;8;44.7;Não informado;;;0.88;;;;;;;carbon_content;44.7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001328;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13900:46136:8-15:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13900:46136;-7.484666666666667;-63.77388888888889;-63.77388888888889;-7.484666666666667;EPSG:4326;Brazil;AM;1999-08-26;1999;1999;1999;8;15;7;15.7;Não informado;;;1.31;0.003;;;;;;carbon_content;15.7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001333;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13900:46137:15-25:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13900:46137;-7.484666666666667;-63.77388888888889;-63.77388888888889;-7.484666666666667;EPSG:4326;Brazil;AM;1999-08-26;1999;1999;1999;15;25;10;10.6;Não informado;;;1.3;0.003;;;;;;carbon_content;10.6;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001330;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13900:46138:25-50:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13900:46138;-7.484666666666667;-63.77388888888889;-63.77388888888889;-7.484666666666667;EPSG:4326;Brazil;AM;1999-08-26;1999;1999;1999;25;50;25;6;Não informado;;;1.44;0.008;;;;;;carbon_content;6;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001331;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13900:46139:50-80:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13900:46139;-7.484666666666667;-63.77388888888889;-63.77388888888889;-7.484666666666667;EPSG:4326;Brazil;AM;1999-08-26;1999;1999;1999;50;80;30;4;Não informado;;;1.43;0.025;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001332;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13900:46140:80-110:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13900:46140;-7.484666666666667;-63.77388888888889;-63.77388888888889;-7.484666666666667;EPSG:4326;Brazil;AM;1999-08-26;1999;1999;1999;80;110;30;3.4;Não informado;;;1.35;0.013;;;;;;carbon_content;3.4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001334;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13900:46141:110-250:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13900:46141;-7.484666666666667;-63.77388888888889;-63.77388888888889;-7.484666666666667;EPSG:4326;Brazil;AM;1999-08-26;1999;1999;1999;110;250;140;2.4;Não informado;;;1.34;0.007;;;;;;carbon_content;2.4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001329;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13901:46142:0-26:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13901:46142;-7.597361111111111;-62.72955555555556;-62.72955555555556;-7.597361111111111;EPSG:4326;Brazil;AM;1999-08-30;1999;1999;1999;0;26;26;7.4;Não informado;;;1.66;;;;;;;carbon_content;7.4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001346;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13901:46143:26-40:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13901:46143;-7.597361111111111;-62.72955555555556;-62.72955555555556;-7.597361111111111;EPSG:4326;Brazil;AM;1999-08-30;1999;1999;1999;26;40;14;2.7;Não informado;;;1.76;0.009;;;;;;carbon_content;2.7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001350;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13901:46144:40-110:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13901:46144;-7.597361111111111;-62.72955555555556;-62.72955555555556;-7.597361111111111;EPSG:4326;Brazil;AM;1999-08-30;1999;1999;1999;40;110;70;0.3;Não informado;;;1.83;0.009;;;;;;carbon_content;0.3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001351;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13901:46145:110-190:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13901:46145;-7.597361111111111;-62.72955555555556;-62.72955555555556;-7.597361111111111;EPSG:4326;Brazil;AM;1999-08-30;1999;1999;1999;110;190;80;0.3;Não informado;;;1.86;0.022;;;;;;carbon_content;0.3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001347;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13901:46146:190-240:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13901:46146;-7.597361111111111;-62.72955555555556;-62.72955555555556;-7.597361111111111;EPSG:4326;Brazil;AM;1999-08-30;1999;1999;1999;190;240;50;0.2;Não informado;;;1.66;0.013;;;;;;carbon_content;0.2;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001348;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13901:46147:240-270:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13901:46147;-7.597361111111111;-62.72955555555556;-62.72955555555556;-7.597361111111111;EPSG:4326;Brazil;AM;1999-08-30;1999;1999;1999;240;270;30;3.4;Não informado;;;1.51;0.006;;;;;;carbon_content;3.4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001349;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13903:46166:0-10:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13903:46166;-7.246222222222222;-59.924527777777776;-59.924527777777776;-7.246222222222222;EPSG:4326;Brazil;AM;1999-09-04;1999;1999;1999;0;10;10;39.2;Não informado;;;1;;;;;;;carbon_content;39.2;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001272;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13903:46167:10-27:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13903:46167;-7.246222222222222;-59.924527777777776;-59.924527777777776;-7.246222222222222;EPSG:4326;Brazil;AM;1999-09-04;1999;1999;1999;10;27;17;4.7;Não informado;;;1.11;;;;;;;carbon_content;4.7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001273;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13903:46168:27-59:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13903:46168;-7.246222222222222;-59.924527777777776;-59.924527777777776;-7.246222222222222;EPSG:4326;Brazil;AM;1999-09-04;1999;1999;1999;27;59;32;3.7;Não informado;;;1.14;0.02;;;;;;carbon_content;3.7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001274;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13903:46169:59-90:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13903:46169;-7.246222222222222;-59.924527777777776;-59.924527777777776;-7.246222222222222;EPSG:4326;Brazil;AM;1999-09-04;1999;1999;1999;59;90;31;3.1;Não informado;;;1.1;0.031;;;;;;carbon_content;3.1;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001275;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13903:46170:90-200:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13903:46170;-7.246222222222222;-59.924527777777776;-59.924527777777776;-7.246222222222222;EPSG:4326;Brazil;AM;1999-09-04;1999;1999;1999;90;200;110;1.9;Não informado;;;1.08;0.105;;;;;;carbon_content;1.9;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001276;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13904:46172:0-15:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13904:46172;-7.944333333333334;-63.146388888888886;-63.146388888888886;-7.944333333333334;EPSG:4326;Brazil;AM;2000-07-23;2000;2000;2000;0;15;15;8.9;Não informado;;;1.4;;;;;;;carbon_content;8.9;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001454;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13904:46173:15-33:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13904:46173;-7.944333333333334;-63.146388888888886;-63.146388888888886;-7.944333333333334;EPSG:4326;Brazil;AM;2000-07-23;2000;2000;2000;15;33;18;4;Não informado;;;1.53;;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001455;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13904:46174:33-50:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13904:46174;-7.944333333333334;-63.146388888888886;-63.146388888888886;-7.944333333333334;EPSG:4326;Brazil;AM;2000-07-23;2000;2000;2000;33;50;17;2.9;Não informado;;;1.62;0.013;;;;;;carbon_content;2.9;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001456;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13904:46175:50-93:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13904:46175;-7.944333333333334;-63.146388888888886;-63.146388888888886;-7.944333333333334;EPSG:4326;Brazil;AM;2000-07-23;2000;2000;2000;50;93;43;2.1;Não informado;;;1.52;0.01;;;;;;carbon_content;2.1;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001457;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13905:46177:0-16:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13905:46177;-7.57236111111111;-63.27111111111111;-63.27111111111111;-7.57236111111111;EPSG:4326;Brazil;AM;2000-09-23;2000;2000;2000;0;16;16;16.5;Não informado;;;;;;;;;;carbon_content;16.5;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001341;active;retained_ambiguous_overlap:discordant_scientific_fields
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13905:46178:16-35:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13905:46178;-7.57236111111111;-63.27111111111111;-63.27111111111111;-7.57236111111111;EPSG:4326;Brazil;AM;2000-09-23;2000;2000;2000;16;35;19;7.5;Não informado;;;1.3;0.042;;;;;;carbon_content;7.5;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001343;active;retained_ambiguous_overlap:discordant_target_value
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13905:46179:35-60:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13905:46179;-7.57236111111111;-63.27111111111111;-63.27111111111111;-7.57236111111111;EPSG:4326;Brazil;AM;2000-09-23;2000;2000;2000;35;60;25;5.5;Não informado;;;;;;;;;;carbon_content;5.5;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001344;active;retained_ambiguous_overlap:discordant_scientific_fields
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13905:46180:60-80:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13905:46180;-7.57236111111111;-63.27111111111111;-63.27111111111111;-7.57236111111111;EPSG:4326;Brazil;AM;2000-09-23;2000;2000;2000;60;80;20;3.8;Não informado;;;1.33;0.018;;;;;;carbon_content;3.8;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001345;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13908:46188:0-10:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13908:46188;-7.938416666666667;-61.59838888888889;-61.59838888888889;-7.938416666666667;EPSG:4326;Brazil;AM;2000-09-26;2000;2000;2000;0;10;10;23.8;Não informado;;;1.25;0.283;;;;;;carbon_content;23.8;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001450;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13908:46189:10-34:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13908:46189;-7.938416666666667;-61.59838888888889;-61.59838888888889;-7.938416666666667;EPSG:4326;Brazil;AM;2000-09-26;2000;2000;2000;10;34;24;6;Não informado;;;1.71;0.227;;;;;;carbon_content;6;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001451;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13908:46190:34-96:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13908:46190;-7.938416666666667;-61.59838888888889;-61.59838888888889;-7.938416666666667;EPSG:4326;Brazil;AM;2000-09-26;2000;2000;2000;34;96;62;2.7;Não informado;;;1.57;0.223;;;;;;carbon_content;2.7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001452;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13908:46191:96-125:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13908:46191;-7.938416666666667;-61.59838888888889;-61.59838888888889;-7.938416666666667;EPSG:4326;Brazil;AM;2000-09-26;2000;2000;2000;96;125;29;2.4;Não informado;;;0;0.238;;;;;;carbon_content;2.4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001453;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13909:46192:0-12:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13909:46192;-8.090722222222222;-61.52772222222222;-61.52772222222222;-8.090722222222222;EPSG:4326;Brazil;AM;2000-09-27;2000;2000;2000;0;12;12;23.4;Não informado;;;1.14;0.116;;;;;;carbon_content;23.4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001500;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13909:46193:12-32:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13909:46193;-8.090722222222222;-61.52772222222222;-61.52772222222222;-8.090722222222222;EPSG:4326;Brazil;AM;2000-09-27;2000;2000;2000;12;32;20;9.9;Não informado;;;1.17;0.124;;;;;;carbon_content;9.9;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001502;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13909:46194:32-57:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13909:46194;-8.090722222222222;-61.52772222222222;-61.52772222222222;-8.090722222222222;EPSG:4326;Brazil;AM;2000-09-27;2000;2000;2000;32;57;25;7;Não informado;;;1.24;0.215;;;;;;carbon_content;7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001503;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13909:46195:57-100:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13909:46195;-8.090722222222222;-61.52772222222222;-61.52772222222222;-8.090722222222222;EPSG:4326;Brazil;AM;2000-09-27;2000;2000;2000;57;100;43;2.9;Não informado;;;1.26;0.026;;;;;;carbon_content;2.9;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001504;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13910:46199:32-53:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13910:46199;-8.07086111111111;-61.522;-61.522;-8.07086111111111;EPSG:4326;Brazil;AM;2000-09-27;2000;2000;2000;32;53;21;3.9;Não informado;;;1.57;0.332;;;;;;carbon_content;3.9;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001490;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:829:13910:46200:53-96:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;829:13910:46200;-8.07086111111111;-61.522;-61.522;-8.07086111111111;EPSG:4326;Brazil;AM;2000-09-27;2000;2000;2000;53;96;43;3.1;Não informado;;;1.58;0.263;;;;;;carbon_content;3.1;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001491;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
